"","id","Area.of.residence","Area.of.workplace","All","Rail","Bus","taxi","motorbike","Car_driver","Car_passenger","Bicycle","Foot","Other","avslope","dist","cirquity","dist_fast","dist_quiet","distq_f","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_siw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_siw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_siw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_siw","ebike_sld","ebike_sid","base_sldeath_webtag","base_slvalue_webtag","govtarget_sldeath_webtag","govtarget_slvalue_webtag","govtarget_sideath_webtag","govtarget_sivalue_webtag","gendereq_sldeath_webtag","gendereq_slvalue_webtag","gendereq_sideath_webtag","gendereq_sivalue_webtag","dutch_sldeath_webtag","dutch_slvalue_webtag","dutch_sideath_webtag","dutch_sivalue_webtag","ebike_sldeath_webtag","ebike_slvalue_webtag","ebike_sideath_webtag","ebike_sivalue_webtag","base_sldeath_heat","base_slvalue_heat","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","base_slco2","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","geo_label_o","geo_label_d","time_fast","time_quiet","co2_saving","busyness","avslope_q","clc"
"120946","E02005338 E02005340","E02005338","E02005340",413,0,8,1,4,313,34,31,21,1,1.00313479623824,2.63000011444092,1.21292770387507,3.19,3.145,0.9858934169279,60.6399993896484,29.6399993896484,19.3899993896484,-1.61000001430511,288.700012207031,-24.2999992370605,64.2200012207031,33.2200012207031,19.4400005340576,-1.55999994277954,285.489990234375,-27.5100002288818,176.470001220703,145.470001220703,13.0799999237061,-7.92000007629395,193.720001220703,-119.279998779297,203.419998168945,172.419998168945,11.5600004196167,-9.4399995803833,171.679992675781,-141.320007324219,-0.00719999987632036,13358,-0.0141000002622604,26148,-0.00688999984413385,12790,-0.0147799998521805,27414,-0.00757999997586012,14056,-0.0419199988245964,77773,-0.0347199998795986,64415,-0.035130001604557,65175,-0.0279300007969141,51817,-0.00466000009328127,15061,-0.00913000013679266,29480,-0.00447000004351139,14419,-0.00956999976187944,30889,-0.00490000005811453,15828,-0.0271600000560284,87693,-0.0224900003522635,72632,-0.0228300001472235,73705,-0.0181600004434586,58644,-4055,-7934,-3879,-8435,-4380,-23099,-19044,-26620,-22565,"Blaby 006","Blaby 008",1404,1418,595,6520,0.0108108108108108,7.50605326876513
"120947","E02005338 E02005341","E02005338","E02005341",388,0,13,1,2,296,31,22,23,0,1.15093719171325,2.35999989509583,1.28855937931155,3.041,3.041,1,48,26,21.3799991607666,-1.62000000476837,274.970001220703,-21.0300006866455,47.5800018310547,25.5799999237061,21.7800006866455,-1.22000002861023,275.25,-20.75,159.860000610352,137.860000610352,14.3000001907349,-8.69999980926514,184.509994506836,-111.48999786377,187.850006103516,165.850006103516,12.5299997329712,-10.4700002670288,161.880004882812,-134.119995117188,-0.00485000014305115,8991,-0.0105100004002452,19506,-0.00566999986767769,10515,-0.0104000000283122,19297,-0.00555999996140599,10306,-0.0356100015342236,66057,-0.0307599995285273,57066,-0.0297400001436472,55166,-0.024890000000596,46175,-0.00313999992795289,10141,-0.00681999977678061,22009,-0.00368000008165836,11868,-0.00673000002279878,21746,-0.00359000009484589,11605,-0.0230999998748302,74577,-0.0199599992483854,64436,-0.0193600002676249,62510,-0.01621999964118,52369,-2710,-5914,-3204,-5859,-3149,-19704,-16994,-23154,-20444,"Blaby 006","Blaby 009",1268,1268,567,5755,0.0115093719171325,5.67010309278351
"120948","E02005338 E02005342","E02005338","E02005342",317,0,18,1,3,256,23,10,6,0,0.821571518854013,3.49000000953674,1.36017191605398,4.747,4.795,1.01011164946282,30.3500003814697,20.3500003814697,5.6100001335144,-0.389999985694885,239,-17,26.3400001525879,16.3400001525879,5.67000007629395,-0.330000013113022,242.440002441406,-13.5600004196167,118.959999084473,108.959999084473,3.85999989509583,-2.14000010490417,165.179992675781,-90.8199996948242,147.059997558594,137.059997558594,3.30999994277954,-2.69000005722046,141.759994506836,-114.23999786377,-0.00361000001430511,6697,-0.0108799999579787,20188,-0.00726999994367361,13491,-0.00922999996691942,17120,-0.00561999995261431,10423,-0.0435900017619133,80870,-0.0399800017476082,74173,-0.0390099994838238,72373,-0.0353999994695187,65676,-0.00233000004664063,7509,-0.00700999982655048,22641,-0.00468999985605478,15132,-0.00595000013709068,19201,-0.00362000009045005,11692,-0.0280900001525879,90711,-0.0257699992507696,83202,-0.025170000270009,81259,-0.0228400006890297,73750,-1939,-5800,-3861,-5008,-3069,-22552,-20613,-27866,-25927,"Blaby 006","Blaby 010",1978,2186,885,9759,0.013555787278415,3.15457413249211
"120949","E02005338 E02005343","E02005338","E02005343",201,0,8,1,3,168,10,8,2,1,1.14014251781473,4.78000020980835,1.32112964912468,6.315,6.653,1.0535233570863,18.5400009155273,10.539999961853,1.88999998569489,-0.109999999403954,158.820007324219,-9.18000030517578,20.3500003814697,12.3500003814697,1.67999994754791,-0.319999992847443,157.070007324219,-10.9300003051758,59.8899993896484,51.8899993896484,1.52999997138977,-0.469999998807907,122.900001525879,-45.0999984741211,82.0100021362305,74.0100021362305,1.28999996185303,-0.709999978542328,103.629997253418,-64.370002746582,-0.00400000018998981,7415,-0.00937000010162592,17379,-0.00536999991163611,9964,-0.00990999955683947,18385,-0.00590999983251095,10970,-0.0306800007820129,56926,-0.0266900006681681,49511,-0.0279699992388487,51895,-0.0239799991250038,44480,-0.00260000000707805,8387,-0.00607000011950731,19593,-0.00347000011242926,11206,-0.00645000021904707,20825,-0.00384999997913837,12438,-0.0198299996554852,64038,-0.017230000346899,55651,-0.018130000680685,58541,-0.0155300004407763,50154,-2247,-5164,-2917,-5736,-3489,-16582,-14335,-22709,-20462,"Blaby 006","Blaby 011",2924,3394,1177,11953,0.00992033669021494,3.98009950248756
"120950","E02005338 E02005344","E02005338","E02005344",197,0,10,2,4,167,8,3,3,0,0.929140289973453,7.51000022888184,1.30412778981476,9.794,9.708,0.991219113743108,9.88000011444092,6.88000011444092,2.89000010490417,-0.109999999403954,161.070007324219,-5.92999982833862,5.09000015258789,2.08999991416931,2.96000003814697,-0.0399999991059303,165.199996948242,-1.79999995231628,35.0900001525879,32.0900001525879,2.50999999046326,-0.490000009536743,139.380004882812,-27.6200008392334,58.5,55.5,2.15000009536743,-0.850000023841858,119.220001220703,-47.7799987792969,-0.00230999989435077,4280,-0.00765000004321337,14191,-0.0053400001488626,9911,-0.00386000005528331,7164,-0.00155000004451722,2884,-0.0273599997162819,50768,-0.0250599998980761,46488,-0.0294199995696545,54591,-0.0271199997514486,50311,-0.00150999997276813,4880,-0.00499999988824129,16147,-0.00349000003188848,11267,-0.0025299999397248,8168,-0.00101999996695668,3288,-0.0178900007158518,57762,-0.016380000859499,52882,-0.0194099992513657,62682,-0.0178999993950129,57802,-1258,-4154,-2896,-2134,-876,-14767,-13509,-24624,-23366,"Blaby 006","Blaby 012",4274,4908,1826,29723,0.0112278533168521,1.52284263959391
"120953","E02005338 E02005365","E02005338","E02005365",152,0,12,0,1,130,4,0,5,0,0.821993506942046,12.289999961853,1.17794955613793,14.477,15.079,1.04158320093942,3.28999996185303,3.28999996185303,4.8899998664856,-0.109999999403954,127.190002441406,-2.80999994277954,0,0,5,0,130,0,12.8400001525879,12.8400001525879,4.57999992370605,-0.419999986886978,119.019996643066,-10.9799995422363,27.5,27.5,4.09000015258789,-0.910000026226044,106.48999786377,-23.5100002288818,0,0,-0.00394000019878149,7314,-0.00394000019878149,7314,0,0,0,0,-0.0142599996179342,26456,-0.0142599996179342,26456,-0.0192000009119511,35628,-0.0192000009119511,35628,0,0,-0.00265999999828637,8577,-0.00265999999828637,8577,0,0,0,0,-0.00963999982923269,31140,-0.00963999982923269,31140,-0.0133600002154708,43156,-0.0133600002154708,43156,0,-2071,-2071,0,0,-8093,-8093,-17337,-17337,"Blaby 006","Charnwood 021",6228,7180,2699,51640,0.00828967438159029,0
"120954","E02005338 E02005369","E02005338","E02005369",143,0,3,0,1,128,4,6,1,0,1.25751776927283,13.789999961853,1.19369108379519,16.461,16.53,1.00419172589758,8.0600004196167,2.05999994277954,0.980000019073486,-0.0199999995529652,126.080001831055,-1.91999995708466,12.1999998092651,6.19999980926514,0.949999988079071,-0.0500000007450581,122.169998168945,-5.82999992370605,7.17999982833862,1.17999994754791,1,0,126.940002441406,-1.05999994277954,19.3099994659424,13.3100004196167,0.910000026226044,-0.0900000035762787,115.599998474121,-12.3999996185303,-0.00887999963015318,16471,-0.0118899997323751,22058,-0.00301000010222197,5587,-0.0177100002765656,32858,-0.0088299997150898,16387,-0.0104200001806021,19326,-0.00153999996837229,2855,-0.0192799996584654,35771,-0.0104000000283122,19300,-0.00516000017523766,16673,-0.00690999999642372,22317,-0.00175000005401671,5644,-0.0103000001981854,33261,-0.00514000002294779,16588,-0.00612000003457069,19750,-0.000950000016018748,3077,-0.0119599997997284,38617,-0.00680000009015203,21944,-4709,-6312,-1603,-9572,-4863,-5597,-888,-15064,-10355,"Blaby 006","Harborough 003",7468,7732,3069,34740,0.0132486388384755,4.1958041958042
"120955","E02005338 E02005370","E02005338","E02005370",262,0,3,1,3,234,9,7,3,2,1.0052600818235,6.65000009536743,1.28646614696437,8.555,8.704,1.01741671537113,17.3400001525879,10.3400001525879,2.88000011444092,-0.119999997317791,224.509994506836,-9.48999977111816,12.1300001144409,5.13000011444092,2.95000004768372,-0.0500000007450581,229.229995727539,-4.76999998092651,54.8499984741211,47.8499984741211,2.4300000667572,-0.569999992847443,190.119995117188,-43.8800010681152,86.1800003051758,79.1800003051758,2.05999994277954,-0.939999997615814,161.369995117188,-72.629997253418,-0.0053400001488626,9899,-0.013260000385344,24601,-0.00791999977082014,14702,-0.00908000022172928,16845,-0.00374000007286668,6946,-0.0354700013995171,65814,-0.0301399994641542,55915,-0.0367200002074242,68120,-0.0313800014555454,58221,-0.00346000003628433,11186,-0.00860999990254641,27815,-0.00515000009909272,16629,-0.00589000014588237,19029,-0.00243000010959804,7843,-0.0230599995702505,74460,-0.0196000002324581,63274,-0.0240000002086163,77500,-0.0205400008708239,66314,-2832,-6987,-4155,-4919,-2087,-22047,-19215,-34642,-31810,"Blaby 006","Harborough 004",3872,3928,1595,17158,0.0110294117647059,2.67175572519084
"120956","E02005338 E02005371","E02005338","E02005371",151,0,5,0,0,139,3,3,1,0,1.37958746316635,12.0299997329712,1.24123028524059,14.932,18.361,1.22964103937852,5.42000007629395,2.42000007629395,0.980000019073486,-0.0199999995529652,136.729995727539,-2.26999998092651,5.94999980926514,2.95000004768372,0.980000019073486,-0.0199999995529652,136.220001220703,-2.77999997138977,9.35000038146973,6.34999990463257,0.959999978542328,-0.0399999991059303,133.050003051758,-5.94999980926514,23.4799995422363,20.4799995422363,0.860000014305115,-0.140000000596046,119.779998779297,-19.2199993133545,-0.00401999987661839,7466,-0.00723000010475516,13404,-0.0031999999191612,5938,-0.00784000009298325,14543,-0.00380999990738928,7077,-0.0109999999403954,20405,-0.00696999998763204,12939,-0.0185499992221594,34416,-0.0145300002768636,26950,-0.00258000008761883,8338,-0.00462999986484647,14952,-0.00205000001005828,6614,-0.00503000011667609,16242,-0.00245000002905726,7904,-0.00711000012233853,22945,-0.00451999995857477,14607,-0.0120599996298552,38940,-0.00947999954223633,30602,-2137,-3852,-1715,-4240,-2103,-6642,-4505,-16683,-14546,"Blaby 006","Harborough 005",6812,8900,2783,30090,0.015794346713142,1.98675496688742
"120957","E02005338 E02005372","E02005338","E02005372",258,0,1,1,3,229,19,4,1,0,1.29382942887766,10.6999998092651,1.22074768531207,13.062,16,1.22492726994335,9.26000022888184,5.26000022888184,0.980000019073486,-0.0199999995529652,224.259994506836,-4.73999977111816,6.34999990463257,2.34999990463257,0.990000009536743,-0.00999999977648258,226.869995117188,-2.13000011444092,22.8199996948242,18.8199996948242,0.939999997615814,-0.0599999986588955,211.910003662109,-17.0900001525879,50.1199989318848,46.1199989318848,0.829999983310699,-0.170000001788139,187.320007324219,-41.6800003051758,-0.00438999990001321,8150,-0.0103799998760223,19256,-0.00598999997600913,11106,-0.0069900001399219,12958,-0.00258999993093312,4808,-0.0227700006216764,42251,-0.0183799993246794,34101,-0.0339200012385845,62935,-0.0295299999415874,54785,-0.00285000004805624,9200,-0.00671999994665384,21686,-0.0038699998985976,12486,-0.00451999995857477,14601,-0.00167000002693385,5401,-0.0147200003266335,47543,-0.0118699995800853,38343,-0.0219899993389845,71019,-0.0191399995237589,61819,-2313,-5447,-3134,-3718,-1405,-13601,-11288,-29862,-27549,"Blaby 006","Harborough 006",6100,7442,2435,50277,0.0138125,1.55038759689922
"120958","E02005338 E02005376","E02005338","E02005376",124,0,7,0,1,107,8,0,1,0,1.27833753148615,14.1199998855591,1.1246459014664,15.88,17.004,1.07078085642317,1.86000001430511,1.86000001430511,0.980000019073486,-0.0199999995529652,105.400001525879,-1.60000002384186,0,0,1,0,107,0,6.75,6.75,0.939999997615814,-0.0599999986588955,101.180000305176,-5.82000017166138,17.6700000762939,17.6700000762939,0.860000014305115,-0.140000000596046,91.7600021362305,-15.2399997711182,0,0,-0.0025299999397248,4688,-0.0025299999397248,4688,0,0,0,0,-0.00812000036239624,15069,-0.00812000036239624,15069,-0.0138199999928474,25635,-0.0138199999928474,25635,0,0,-0.00152000004891306,4918,-0.00152000004891306,4918,0,0,0,0,-0.00527000008150935,17016,-0.00527000008150935,17016,-0.00903999991714954,29201,-0.00903999991714954,29201,0,-1291,-1291,0,0,-4688,-4688,-12272,-12272,"Blaby 006","Harborough 010",7130,8554,2960,60060,0.0127617031286756,0
"120959","E02005338 E02005377","E02005338","E02005377",141,0,7,0,0,127,7,0,0,0,1.7881450315555,12.4499998092651,1.29815263032956,16.162,16.829,1.04126964484594,1.66999995708466,1.66999995708466,0,0,125.48999786377,-1.50999999046326,0,0,0,0,127,0,5.96000003814697,5.96000003814697,0,0,121.629997253418,-5.36999988555908,17.7099990844727,17.7099990844727,0,0,111.050003051758,-15.9499998092651,0,0,-0.00240000011399388,4456,-0.00240000011399388,4456,0,0,0,0,-0.00803999975323677,14922,-0.00803999975323677,14922,-0.0156699996441603,29075,-0.0156699996441603,29075,0,0,-0.00139999995008111,4511,-0.00139999995008111,4511,0,0,0,0,-0.00504000019282103,16287,-0.00504000019282103,16287,-0.0100699998438358,32532,-0.0100699998438358,32532,0,-1240,-1240,0,0,-4424,-4424,-13149,-13149,"Blaby 006","Hinckley and Bosworth 001",8054,9826,3013,40128,0.018123477330798,0
"120960","E02005338 E02005381","E02005338","E02005381",177,0,2,0,2,164,6,2,1,0,1.88055383343666,8.80000019073486,1.0997727034358,9.678,12.204,1.26100433973962,6.34999990463257,4.34999990463257,0.980000019073486,-0.0199999995529652,159.919998168945,-4.07999992370605,5.07000017166138,3.0699999332428,1,0,161.020004272461,-2.98000001907349,23.1000003814697,21.1000003814697,0.870000004768372,-0.129999995231628,144.279998779297,-19.7199993133545,45.9500007629395,43.9500007629395,0.740000009536743,-0.259999990463257,122.860000610352,-41.1399993896484,-0.00171999994199723,3196,-0.00537999998778105,9983,-0.0036599999293685,6787,-0.00426999991759658,7925,-0.00255000009201467,4729,-0.0189100001007318,35080,-0.0171900000423193,31884,-0.0244200006127357,45301,-0.022690000012517,42105,-0.00110999995376915,3576,-0.00347000011242926,11212,-0.00236999988555908,7636,-0.00274999998509884,8867,-0.00164000003132969,5291,-0.0122300004586577,39486,-0.011119999922812,35910,-0.0158399995416403,51155,-0.0147299999371171,47579,-955,-2959,-2004,-2421,-1466,-10651,-9696,-21185,-20230,"Blaby 006","Hinckley and Bosworth 005",4938,5862,1804,26126,0.0168797115699771,1.12994350282486
"120961","E02005338 E02005382","E02005338","E02005382",174,0,3,0,1,156,11,0,3,0,1.865189289012,8.22000026702881,1.31751820537527,10.83,10.982,1.0140350877193,3.70000004768372,3.70000004768372,2.94000005722046,-0.0599999986588955,152.690002441406,-3.30999994277954,0,0,3,0,156,0,18.4699993133545,18.4699993133545,2.6800000667572,-0.319999992847443,139.440002441406,-16.5599994659424,39.6199989318848,39.6199989318848,2.3199999332428,-0.680000007152557,120.480003356934,-35.5200004577637,0,0,-0.0034099998883903,6334,-0.0034099998883903,6334,0,0,0,0,-0.0160099994391203,29701,-0.0160099994391203,29701,-0.0220500007271767,40915,-0.0220500007271767,40915,0,0,-0.00224000005982816,7230,-0.00224000005982816,7230,0,0,0,0,-0.0105200000107288,33958,-0.0105200000107288,33958,-0.0146599998697639,47338,-0.0146599998697639,47338,0,-1823,-1823,0,0,-9116,-9116,-19558,-19558,"Blaby 006","Hinckley and Bosworth 006",5056,5128,2019,20645,0.0189400837734475,0
"120962","E02005338 E02005383","E02005338","E02005383",103,0,3,0,3,86,8,1,0,2,1.82416033821342,10.2600002288818,1.24493174610699,12.773,12.925,1.01190010177719,2.74000000953674,1.74000000953674,0,0,84.5299987792969,-1.47000002861023,2.44000005722046,1.44000005722046,0,0,84.7399978637695,-1.25999999046326,7.78000020980835,6.78000020980835,0,0,80.3099975585938,-5.69000005722046,18.8199996948242,17.8199996948242,0,0,71,-15,-0.0011399999493733,2109,-0.00310000008903444,5751,-0.00196000002324581,3642,-0.00271999998949468,5044,-0.00158000004012138,2935,-0.00832999963313341,15447,-0.00718999980017543,13338,-0.0135300001129508,25105,-0.0124000003561378,22996,-0.000730000028852373,2360,-0.00199000001884997,6436,-0.00126000004820526,4076,-0.00175000005401671,5644,-0.00101999996695668,3284,-0.00535000022500753,17283,-0.00461999978870153,14923,-0.00870000012218952,28090,-0.00796999968588352,25730,-566,-1519,-953,-1384,-818,-4256,-3690,-10298,-9732,"Blaby 006","Hinckley and Bosworth 007",6040,6112,2381,24170,0.0184912959381044,0.970873786407767
"120967","E02005338 E02005409","E02005338","E02005409",98,0,0,0,2,94,2,0,0,0,1.60765813218522,18.0900001525879,1.2069098847894,21.833,24.06,1.10200155727568,0.850000023841858,0.850000023841858,0,0,93.1900024414062,-0.810000002384186,0,0,0,0,94,0,2.04999995231628,2.04999995231628,0,0,92.0299987792969,-1.97000002861023,8.05000019073486,8.05000019073486,0,0,86.2799987792969,-7.71999979019165,0,0,-0.00170999998226762,3163,-0.00170999998226762,3163,0,0,0,0,-0.0035500000230968,6589,-0.0035500000230968,6589,-0.00887000001966953,16462,-0.00887000001966953,16462,0,0,-0.000739999988581985,2393,-0.000739999988581985,2393,0,0,0,0,-0.00170999998226762,5524,-0.00170999998226762,5524,-0.00570000009611249,18419,-0.00570000009611249,18419,0,-895,-895,0,0,-2170,-2170,-8517,-8517,"Blaby 006","North West Leicestershire 013",10020,13534,4070,53437,0.0201579384871155,0
"120968","E02005338 E02005412","E02005338","E02005412",126,0,7,1,0,106,7,2,3,0,1.07387889032515,7.92000007629395,1.26982322009093,10.057,11.009,1.09466043551755,6.21000003814697,4.21000003814697,2.90000009536743,-0.100000001490116,102.410003662109,-3.58999991416931,4.34000015258789,2.33999991416931,2.92000007629395,-0.0799999982118607,104.01000213623,-1.99000000953674,21.25,19.25,2.53999996185303,-0.46000000834465,89.5400009155273,-16.4599990844727,36.2400016784668,34.2400016784668,2.1800000667572,-0.819999992847443,76.7300033569336,-29.2700004577637,-0.00196000002324581,3633,-0.00590999983251095,10960,-0.00394999980926514,7327,-0.00368000008165836,6820,-0.00171999994199723,3187,-0.0187400002032518,34764,-0.016780000180006,31131,-0.0205499995499849,38133,-0.0186000000685453,34500,-0.00130999996326864,4221,-0.00392000004649162,12653,-0.00261000008322299,8432,-0.00245000002905726,7924,-0.00115000002551824,3703,-0.0124000003561378,40044,-0.0110900001600385,35823,-0.0138100003823638,44606,-0.0125099997967482,40385,-846,-2648,-1802,-1837,-991,-9111,-8265,-15539,-14693,"Blaby 006","Oadby and Wigston 003",4648,5896,1875,23789,0.0165319284222,1.58730158730159
"120969","E02005338 E02005414","E02005338","E02005414",209,0,12,3,2,152,18,15,7,0,0.865800865800866,5.61999988555908,1.31530251788691,7.392,7.239,0.979301948051948,24.3899993896484,9.39000034332275,6.65999984741211,-0.340000003576279,144.589996337891,-7.40999984741211,24.3600006103516,9.35999965667725,6.65000009536743,-0.349999994039536,144.809997558594,-7.19000005722046,52.5200004577637,37.5200004577637,5.65999984741211,-1.3400000333786,122.379997253418,-29.6200008392334,77.4199981689453,62.4199981689453,4.76000022888184,-2.24000000953674,102.970001220703,-49.0299987792969,-0.00994000025093555,18434,-0.0160900000482798,29848,-0.00614999979734421,11414,-0.0149499997496605,27729,-0.00500999996438622,9295,-0.0331300012767315,61460,-0.0231899991631508,43026,-0.0334599986672401,62075,-0.0235200002789497,43641,-0.00656000012531877,21176,-0.0106199998408556,34283,-0.00406000018119812,13107,-0.00987000018358231,31857,-0.00331000005826354,10681,-0.0218800008296967,70640,-0.0153200002387166,49464,-0.0223699994385242,72228,-0.0158099997788668,51052,-4299,-7025,-2726,-6927,-2628,-15205,-10906,-22333,-18034,"Blaby 006","Oadby and Wigston 005",3242,3882,1378,17210,0.0138140627158447,7.17703349282297
"120970","E02005338 E02005415","E02005338","E02005415",267,0,7,1,4,199,24,23,9,0,0.830871491875923,4.21999979019165,1.28341238608309,5.416,5.542,1.02326440177253,40.6699981689453,17.6700000762939,8.35000038146973,-0.649999976158142,184.589996337891,-14.4099998474121,31.3899993896484,8.39000034332275,8.69999980926514,-0.300000011920929,192.470001220703,-6.53000020980835,98.6600036621094,75.6600036621094,6.21999979019165,-2.77999997138977,137.699996948242,-61.2999992370605,121.800003051758,98.8000030517578,5.3600001335144,-3.64000010490417,118.73999786377,-80.2600021362305,-0.0107199996709824,19893,-0.0192300006747246,35684,-0.00851000007241964,15791,-0.0139499995857477,25872,-0.00322000007145107,5979,-0.0450900010764599,83647,-0.0343599990010262,63754,-0.0379199981689453,70356,-0.0272000003606081,50463,-0.00694000022485852,22413,-0.0124500002712011,40192,-0.00551000004634261,17779,-0.00901999976485968,29136,-0.00208000000566244,6723,-0.0291700009256601,94207,-0.0222299993038177,71794,-0.0246099997311831,79483,-0.0176699999719858,57070,-5156,-8992,-3836,-6863,-1707,-21434,-16278,-26489,-21333,"Blaby 006","Oadby and Wigston 006",2292,2332,1010,13853,0.00775893179357633,8.61423220973783
